commit;category;change;description;element;path;isBreakingChange;deprecated;javaDoc
9b6ce4b84f68a638ea9d64b9117863803353ac46;Add Method;Method;<br>method <code>toDetailedString()</code><br>added in <code>com.squareup.leakcanary.LeakTrace</code><br>;public String toDetailedString();com.squareup.leakcanary.LeakTrace;false;false;false
9b6ce4b84f68a638ea9d64b9117863803353ac46;Add Method;Method;<br>method <code>toDetailedString()</code><br>added in <code>com.squareup.leakcanary.LeakTraceElement</code><br>;public String toDetailedString();com.squareup.leakcanary.LeakTraceElement;false;false;false
9b6ce4b84f68a638ea9d64b9117863803353ac46;Add Method;Method;<br>method <code>leakInfo(Context context, HeapDump heapDump, AnalysisResult result, boolean detailed)</code><br>added in <code>com.squareup.leakcanary.LeakCanary</code><br>;public static String leakInfo(Context context, HeapDump heapDump, AnalysisResult result, boolean detailed);com.squareup.leakcanary.LeakCanary;false;false;false
1b1c6525be7a14e4d1a37302c9003920e3b31a5b;Remove Method;Method;<br>method <code>install(Application application, Class<? extends AbstractAnalysisResultService> listenerServiceClass)</code><br>removed from <code>com.squareup.leakcanary.LeakCanary</code><br>;public static RefWatcher install(Application application, Class<? extends AbstractAnalysisResultService> listenerServiceClass);com.squareup.leakcanary.LeakCanary;true;false;false
1b1c6525be7a14e4d1a37302c9003920e3b31a5b;Remove Method;Method;<br>method <code>androidWatcher(HeapDump.Listener heapDumpListener)</code><br>removed from <code>com.squareup.leakcanary.LeakCanary</code><br>;public static RefWatcher androidWatcher(HeapDump.Listener heapDumpListener);com.squareup.leakcanary.LeakCanary;true;false;false
1b1c6525be7a14e4d1a37302c9003920e3b31a5b;Extract Method;Method;<br>Method <code>createBuilder(EnumSet)</code><br>extracted from <code>createAndroidDefaults()</code><br>in <code>com.squareup.leakcanary.AndroidExcludedRefs</code><br>;public static ExcludedRefs.Builder createAndroidDefaults();com.squareup.leakcanary.AndroidExcludedRefs;false;false;true
1b1c6525be7a14e4d1a37302c9003920e3b31a5b;Extract Method;Method;<br>Method <code>createBuilder(EnumSet)</code><br>extracted from <code>createAppDefaults()</code><br>in <code>com.squareup.leakcanary.AndroidExcludedRefs</code><br>;public static ExcludedRefs.Builder createAppDefaults();com.squareup.leakcanary.AndroidExcludedRefs;false;false;true
1b1c6525be7a14e4d1a37302c9003920e3b31a5b;Add Method;Method;<br>method <code>install(Application application, Class<? extends AbstractAnalysisResultService> listenerServiceClass, ExcludedRefs excludedRefs)</code><br>added in <code>com.squareup.leakcanary.LeakCanary</code><br>;public static RefWatcher install(Application application, Class<? extends AbstractAnalysisResultService> listenerServiceClass, ExcludedRefs excludedRefs);com.squareup.leakcanary.LeakCanary;false;false;false
1b1c6525be7a14e4d1a37302c9003920e3b31a5b;Add Method;Method;<br>method <code>androidWatcher(HeapDump.Listener heapDumpListener, ExcludedRefs excludedRefs)</code><br>added in <code>com.squareup.leakcanary.LeakCanary</code><br>;public static RefWatcher androidWatcher(HeapDump.Listener heapDumpListener, ExcludedRefs excludedRefs);com.squareup.leakcanary.LeakCanary;false;false;false
c2d938fb0d63f5c6c4d67dcae53158dc59ef9130;Remove Method;Method;<br>method <code>RefWatcher(Executor watchExecutor, DebuggerControl debuggerControl, GcTrigger gcTrigger, HeapDumper heapDumper, HeapDump.Listener heapdumpListener)</code><br>removed from <code>com.squareup.leakcanary.RefWatcher</code><br>;public RefWatcher(Executor watchExecutor, DebuggerControl debuggerControl, GcTrigger gcTrigger, HeapDumper heapDumper, HeapDump.Listener heapdumpListener);com.squareup.leakcanary.RefWatcher;true;false;false
c2d938fb0d63f5c6c4d67dcae53158dc59ef9130;Remove Method;Method;<br>method <code>HeapDump(File heapDumpFile, String referenceKey, String referenceName, long watchDurationMs, long gcDurationMs, long heapDumpDurationMs)</code><br>removed from <code>com.squareup.leakcanary.HeapDump</code><br>;public HeapDump(File heapDumpFile, String referenceKey, String referenceName, long watchDurationMs, long gcDurationMs, long heapDumpDurationMs);com.squareup.leakcanary.HeapDump;true;false;false
c2d938fb0d63f5c6c4d67dcae53158dc59ef9130;Remove Method;Method;<br>method <code>instanceField(String className, String fieldName)</code><br>removed from <code>com.squareup.leakcanary.ExcludedRefs</code><br>;public void instanceField(String className, String fieldName);com.squareup.leakcanary.ExcludedRefs;true;false;false
c2d938fb0d63f5c6c4d67dcae53158dc59ef9130;Remove Method;Method;<br>method <code>staticField(String className, String fieldName)</code><br>removed from <code>com.squareup.leakcanary.ExcludedRefs</code><br>;public void staticField(String className, String fieldName);com.squareup.leakcanary.ExcludedRefs;true;false;false
