commit;category;change;description;element;path;isBreakingChange;deprecated;javaDoc
e442337f1059b88a76c3bf05e5b58cd51f69d2cc;Add Type;Type;<br>Type <code>com.facebook.fresco.ui.common.ForwardingControllerListener2</code> added<br>;ForwardingControllerListener2;com.facebook.fresco.ui.common.ForwardingControllerListener2;false;false;false
6dbe559874802b426c2d867c76de279ffbc5a172;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.ImagePipelineMultiUriHelper</code> added<br>;ImagePipelineMultiUriHelper;com.facebook.fresco.vito.core.impl.ImagePipelineMultiUriHelper;false;false;false
588eb847e30180e2e59abae61f20a146d083610f;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory2</code> added<br>;DebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory2;false;false;false
588eb847e30180e2e59abae61f20a146d083610f;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.debug.DefaultDebugOverlayFactory2</code> added<br>;DefaultDebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.DefaultDebugOverlayFactory2;false;false;false
588eb847e30180e2e59abae61f20a146d083610f;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.debug.BaseDebugOverlayFactory2</code> added<br>;BaseDebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.BaseDebugOverlayFactory2;false;false;false
588eb847e30180e2e59abae61f20a146d083610f;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory2</code> added<br>;NoOpDebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory2;false;false;false
dbb251cfbe846c4c9a3b14322b74e6543cc901ee;Add Type;Type;<br>Type <code>com.facebook.fresco.middleware.MiddlewareUtils</code> added<br>;MiddlewareUtils;com.facebook.fresco.middleware.MiddlewareUtils;false;false;false
f2df2c27c45cd486234c8ca30df54a064b38c835;Add Type;Type;<br>Type <code>com.facebook.drawee.backends.pipeline.info.ImagePerfNotifier</code> added<br>;ImagePerfNotifier;com.facebook.drawee.backends.pipeline.info.ImagePerfNotifier;false;false;false
748e8bcde8c5394ded9963cc3cbee32dc20f1a4c;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory2</code> <br>was removed<br>;DebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory2;true;false;false
748e8bcde8c5394ded9963cc3cbee32dc20f1a4c;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.debug.DefaultDebugOverlayFactory2</code> <br>was removed<br>;DefaultDebugOverlayFactory2;com.facebook.fresco.vito.core.impl.debug.DefaultDebugOverlayFactory2;true;false;false
